status,time,card_type,city,amount,id
success,2025-09-23 21:23:00,Visa,Tehran,1610009,87
success,2025-09-27 21:21:00,visa,Tabriz,1961623,54
success,2025-09-25 12:34:00,Vsa,Tehran,278782,19
failed,2025-09-05 02:30:00,MastCard,Tehran,3479283,25
fail,2025-09-29 09:09:00,VISA,Tabriz,3568896,67
fail,2025-09-02 17:07:00,Amex,Tehran,4670158,53
fail,2025-09-23 21:10:00,Visa,THR,342065,99
failed,2025-09-26 12:12:00,Amex,Tehran,3079510,75
success,2025-09-01 07:07:00,Discover,THR,2482588,48
fail,2025-09-16 06:30:00,Discover,karaj,355970,42
succeed,2025-09-23 06:30:00,MasterCard,Tehran,2138135,47
Success,2025-09-06 02:20:00,Vsa,Tehran,1404077,92
FAIL,2025-09-23 12:12:00,MasterCard,Tehran,3207869,42
fail,2025-09-16 12:12:00,MasterCard,Qom,703579,2
failed,2025-09-14 22:27:00,Discover,Shiraz,3877587,6
fail,2025-09-29 15:45:00,MasterCard,Shiraz,4488292,46
fail,2025-09-26 02:54:00,Discover,Qom,1269201,66
fail,2025-09-03 17:17:00,Discover,Tehran,3844750,81
success,2025-09-15 19:51:00,MastCard,karaj,1147959,40
fail,2025-09-03 04:04:00,Discover,Tabriz,480582,58
success,2025-09-23 02:30:00,Visa,ThRan,4038292,78
failed,2025-09-29 07:08:00,Discover,Isfahan,2901654,74
fail,2025-09-02 02:37:00,Amex,Tabriz,1541399,33
fail,2025-09-01 05:23:00,Vsa,TEHRAN,4597754,62
fail,2025-09-09 23:59:00,VISA,Qom,4499943,12
Success,2025-09-09 14:30:00,MastCard,Karaj,670038,97
fail,2025-09-23 08:59:00,MasterCard,Isfahan,3246732,49
success,2025-09-07 04:40:00,Discover,THR,4014293,89
fail,2025-09-03 07:08:00,Visa,TEHRAN,1638252,78
failed,2025-09-26 14:00:00,Amex,Isfahan,2636851,5
fail,2025-09-18 13:13:00,MasterCard,Tabriz,2858709,51
success,2025-09-11 02:30:00,MastCard,Shiraz,2005065,69
success,2025-09-07 05:23:00,Discover,tehr@n,2562547,32
failed,2025-09-09 07:07:00,Discover,Shiraz,637674,49
fail,2025-09-01 04:04:00,Discover,tehr@n,475368,98
success,2025-09-29 12:12:00,Vsa,Isfahan,1751610,60
fail,2025-09-14 11:11:00,Visa,TEHRAN,2215064,46
Success,2025-09-20 01:51:00,Amex,Tehran,4741306,68
success,2025-09-06 07:32:00,Visa,Isfahan,2494860,95
success,2025-09-07 08:08:00,Amex,Mashhad,3397009,41
success,2025-09-10 04:04:00,Visa,Shiraz,163584,81
fail,2025-09-07 14:11:00,Visa,Tabriz,1312578,67
fail,2025-09-26 22:27:00,Visa,TEHRAN,2924890,13
success,2025-09-02 03:27:00,Discover,TEHRAN,2749381,18
Success,2025-09-30 02:30:00,Discover,Ahvaz,4865737,88
fail,2025-09-04 14:55:00,Vsa,Tehran,4030936,100
failed,2025-09-21 12:12:00,Visa,Tehran,1186887,98
fail,2025-09-30 01:51:00,Visa,Mashhad,106761,51
Success,2025-09-28 05:56:00,Amex,Ahvaz,4503289,36
fail,2025-09-17 06:30:00,MastCard,Tehran,2673615,81
fail,2025-09-01 09:45:00,Discover,Shiraz,530860,34
success,2025-09-10 18:00:00,Amex,Mashhad,3582895,12
success,2025-09-19 10:48:00,Vsa,Karaj,290238,5
success,2025-09-15 14:11:00,Discover,Isfahan,4735849,48
success,2025-09-10 00:00:00,MasterCard,Karaj,3849287,92
success,2025-09-19 07:32:00,Visa,Tehran,1118307,40
fail,2025-09-12 18:45:00,Visa,Tabriz,3461499,13
fail,2025-09-24 02:37:00,visa,TEHRAN,69878,26
fail,2025-09-16 07:32:00,Discover,Tabriz,4378773,14
success,2025-09-09 02:24:00,Discover,ThRan,1097714,97
success,2025-09-15 04:40:00,VISA,Tehran,1345219,11
success,2025-09-30 14:00:00,MastCard,Mashhad,816418,38
success,2025-09-27 03:27:00,Amex,Tabriz,890102,80
fail,2025-09-28 14:11:00,MastCard,,2625263,57
success,2025-09-17 18:12:00,MastCard,,3905539,22
fail,2025-09-14 18:45:00,MastCard,Tabriz,3836179,16
success,2025-09-27 08:59:00,Visa,Tabriz,3351644,77
fail,2025-09-18 11:11:00,MasterCard,Ahvaz,3746281,76
success,2025-09-26 09:45:00,Discover,TEHRAN,3793357,82
success,2025-09-02 22:27:00,Visa,Shiraz,2164891,29
success,2025-09-04 23:59:00,MasterCard,THR,2248975,82
success,2025-09-18 00:00:00,Amex,Tehran,2923943,2
fail,2025-09-07 07:07:00,Visa,Shiraz,3039395,54
fail,2025-09-13 10:48:00,Discover,Karaj,1273350,2
success,2025-09-15 20:20:00,Amex,Tehran,4666088,3
failed,2025-09-25 16:16:00,Amex,Ahvaz,4027655,94
fail,2025-09-23 13:13:00,Master-Card,tehr@n,1127605,56
fail,2025-09-28 03:27:00,Vsa,TEHRAN,912959,72
success,2025-09-22 21:23:00,VISA,Tabriz,703313,11
success,2025-09-26 02:37:00,Amex,Tabriz,3481952,76
success,2025-09-01 01:51:00,MastCard,Mashhad,3044766,32
failed,2025-09-11 07:08:00,Master-Card,Tehran,593704,4
success,2025-09-10 11:11:00,Vsa,tehr@n,129948,9
fail,2025-09-25 22:27:00,MastCard,Tehran,1358396,89
fail,2025-09-05 08:59:00,MasterCard,Ahvaz,3115938,56
success,2025-09-16 02:37:00,Discover,Isfahan,2298709,16
success,2025-09-11 04:15:00,Master-Card,Qom,3242578,81
fail,2025-09-21 02:54:00,Vsa,Tehran,769406,87
FAIL,2025-09-06 05:56:00,Vsa,Tabriz,866834,71
fail,2025-09-09 23:59:00,Visa,Isfahan,4228240,10
success,2025-09-13 14:30:00,Discover,Karaj,3154606,94
fail,2025-09-24 06:30:00,MasterCard,Ahvaz,3816158,36
failed,2025-09-08 13:10:00,Vsa,Tehran,1835265,24
failed,2025-09-14 10:05:00,Master-Card,Tehran,3599655,64
fail,2025-09-24 16:40:00,Discover,Karaj,3017013,56
Success,2025-09-01 01:01:00,MastCard,karaj,4976703,78
fail,2025-09-17 14:00:00,Visa,Tabriz,3079668,78
success,2025-09-24 23:59:00,MasterCard,Tabriz,3536123,90
failed,2025-09-05 03:27:00,MasterCard,Tehran,4504257,22
success,2025-09-25 14:55:00,MastCard,Tehran,4830996,52
Success,2025-09-02 09:00:00,Master-Card,Tehran,1282348,50
failed,2025-09-25 23:59:00,Discover,Qom,1207067,47
succeed,2025-09-28 07:08:00,MasterCard,TEHRAN,2681022,23
fail,2025-09-30 04:15:00,Amex,Tehran,449704,97
fail,2025-09-24 07:08:00,Discover,Ahvaz,4875075,91
success,2025-09-09 23:17:00,visa,Qom,3753868,92
success,2025-09-04 03:27:00,Master-Card,tehr@n,4488878,76
success,2025-09-17 02:37:00,Discover,Ahvaz,4595349,83
fail,2025-09-17 05:23:00,MasterCard,THR,4038775,19
failed,2025-09-21 02:30:00,Visa,Shiraz,4082896,52
FAIL,2025-09-18 17:07:00,MasterCard,karaj,1466430,34
success,2025-09-16 12:34:00,MastCard,Isfahan,4040348,97
fail,2025-09-30 09:45:00,Visa,Tabriz,2094970,29
fail,2025-09-08 02:30:00,Master-Card,TEHRAN,4840907,61
fail,2025-09-26 10:48:00,Amex,Karaj,312984,85
success,2025-09-11 02:24:00,visa,Tehran,2435037,35
Success,2025-09-21 01:01:00,Visa,THR,2005905,5
fail,2025-09-21 11:11:00,Vsa,Isfahan,2116888,76
success,2025-09-18 18:00:00,Vsa,Tabriz,3161339,7
success,2025-09-23 14:11:00,Visa,Shiraz,1004253,41
fail,2025-09-29 00:00:00,Discover,Qom,2777477,2
success,2025-09-24 02:54:00,Master-Card,Qom,2938440,90
success,2025-09-10 17:17:00,MasterCard,Tabriz,1101664,10
failed,2025-09-13 12:44:00,MasterCard,Tehran ,3043826,44
success,2025-09-17 05:56:00,Master-Card,tehr@n,786515,70
success,2025-09-18 16:16:00,Visa,Tehran,4493923,92
fail,2025-09-10 10:05:00,MasterCard,Isfahan,270917,35
fail,2025-09-16 06:30:00,Amex,Tehran,4043290,62
fail,2025-09-20 14:11:00,Amex,THR,569168,74
fail,2025-09-05 07:08:00,Discover,THR,4862429,73
fail,2025-09-13 04:04:00,Amex,Mashhad,866999,20
fail,2025-09-18 19:51:00,MastCard,karaj,4544403,35
success,2025-09-17 08:59:00,Amex,Karaj,1035772,37
success,2025-09-09 13:10:00,MastCard,Mashhad,907625,72
fail,2025-09-14 11:11:00,Discover,Isfahan,4159037,54
fail,2025-09-17 09:00:00,Vsa,Tabriz,4128297,96
success,2025-09-29 05:56:00,MasterCard,Tabriz,2967640,80
fail,2025-09-04 11:11:00,visa,Qom,3208903,28
success,2025-09-18 19:40:00,Visa,Tehran,3688600,70
success,2025-09-27 21:23:00,Discover,Tehran,3128936,32
fail,2025-09-20 19:51:00,Visa,Tehran,342480,93
fail,2025-09-24 21:23:00,Amex,Shiraz,1605107,11
fail,2025-09-24 14:11:00,Discover,,3647256,42
fail,2025-09-15 03:27:00,MastCard,TEHRAN,1118002,23
Success,2025-09-11 02:37:00,Master-Card,Karaj,1654462,30
fail,2025-09-12 02:30:00,Visa,Ahvaz,2897740,9
success,2025-09-09 03:00:00,Visa,Isfahan,122029,93
success,2025-09-13 18:12:00,Master-Card,Tabriz,754377,89
fail,2025-09-15 06:30:00,Discover,Isfahan,4192265,59
fail,2025-09-27 22:27:00,MasterCard,Tehran,1361897,28
failed,2025-09-15 10:48:00,Visa,Shiraz,484424,89
failed,2025-09-28 11:11:00,MasterCard,Tehran,3909909,79
fail,2025-09-05 07:08:00,Visa,Ahvaz,240725,33
fail,2025-09-23 23:59:00,Amex,Tehran,3747171,47
success,2025-09-19 10:48:00,MasterCard,Tabriz,860553,99
fail,2025-09-26 19:29:00,Vsa,tehr@n,1907033,22
fail,2025-09-20 03:27:00,Discover,Tehran,1052237,29
fail,2025-09-26 02:30:00,MasterCard,Mashhad,2495886,34
fail,2025-09-25 08:08:00,Discover,Tehran,2219933,42
fail,2025-09-26 21:23:00,,Tehran,2468492,52
success,2025-09-26 08:59:00,MasterCard,Shiraz,4918150,47
success,2025-09-14 09:00:00,Visa,Shiraz,3745592,74
success,2025-09-28 14:11:00,Discover,Tehran,4573376,51
fail,2025-09-17 08:08:00,Visa,THR,168396,45
success,2025-09-18 19:29:00,Visa,Karaj,4817777,95
success,2025-09-21 12:44:00,MasterCard,Tabriz,4878579,75
fail,2025-09-03 02:30:00,Discover,Tabriz,2827963,34
fail,2025-09-02 15:45:00,VISA,Ahvaz,378732,21
fail,2025-09-01 11:11:00,Visa,Karaj,572283,13
fail,2025-09-10 03:00:00,Vsa,Tehran,239320,54
Success,2025-09-19 02:30:00,Discover,Isfahan,1725666,25
success,2025-09-17 20:33:00,Visa,Tabriz,1137716,21
fail,2025-09-12 14:11:00,VISA,Tabriz,2174850,1
success,2025-09-01 12:34:00,Vsa,Tabriz,2370529,58
fail,2025-09-12 19:51:00,Amex,Tehran ,314397,69
fail,2025-09-17 20:33:00,MastCard,Ahvaz,148057,87
fail,2025-09-24 12:44:00,visa,Ahvaz,1482778,71
success,2025-09-03 02:30:00,Amex,Tabriz,444952,13
fail,2025-09-11 14:55:00,Visa,Tehran,998202,52
fail,2025-09-17 14:02:00,Visa,Tehran,48035,23
fail,2025-09-23 09:45:00,Amex,Qom,1642932,21
fail,2025-09-26 01:51:00,Amex,Tabriz,3806321,6
success,2025-09-03 12:34:00,MastCard,Tehran,2045193,20
failed,2025-09-08 02:30:00,Visa,Tehran,2341451,76
success,2025-09-20 14:55:00,Master Card,THR,3903999,40
success,2025-09-04 07:08:00,Amex,Qom,2314778,9
Success,2025-09-21 12:12:00,Amex,Tehran,942215,50
fail,2025-09-22 06:06:00,Visa,Ahvaz,968946,28
fail,2025-09-07 13:13:00,VISA,Ahvaz,2598356,11
success,2025-09-14 03:27:00,Amex,Tabriz,4164519,97
fail,2025-09-14 19:40:00,Amex,Tehran,1005773,75
success,2025-09-04 07:32:00,Master Card,karaj,326699,89
fail,2025-09-16 17:07:00,,Tabriz,97389,56
fail,2025-09-24 16:40:00,Visa,karaj,1779847,79
success,2025-09-29 07:08:00,,Tehran,4059193,35
Success,2025-09-22 10:48:00,MastCard,Mashhad,1297955,81
fail,2025-09-30 17:07:00,Visa,Tehran,526784,25
fail,2025-09-01 00:00:00,Discover,Shiraz,333719,100
success,2025-09-17 02:30:00,MasterCard,,4416679,19
fail,2025-09-25 19:40:00,Amex,Isfahan,3556868,31
fail,2025-09-10 03:00:00,MastCard,Tehran,1004136,81
fail,2025-09-22 02:37:00,Visa,Tabriz,582992,50
success,2025-09-16 08:59:00,Vsa,TEHRAN,4104502,88
failed,2025-09-16 13:13:00,Vsa,Ahvaz,3558955,63
success,2025-09-26 03:27:00,Amex,Tabriz,3756568,47
fail,2025-09-08 08:59:00,,tehr@n,3172981,1
fail,2025-09-29 18:12:00,Vsa,Shiraz,2568191,58
fail,2025-09-07 16:40:00,Visa,Tehran,1524733,10
Success,2025-09-28 17:07:00,Vsa,Qom,880130,8
success,2025-09-06 02:37:00,Master Card,Mashhad,4100281,26
fail,2025-09-16 07:08:00,Visa,karaj,4607171,34
success,2025-09-20 18:00:00,VISA,Isfahan,2775653,19
success,2025-09-16 00:00:00,Visa,THR,3049309,78
FAIL,2025-09-07 07:08:00,MasterCard,karaj,1774278,72
failed,2025-09-09 00:00:00,Vsa,Shiraz,408550,1
fail,2025-09-14 03:27:00,Vsa,Tabriz,4123889,48
success,2025-09-11 08:08:00,MastCard,Tehran ,3126405,25
success,2025-09-26 02:24:00,MasterCard,Qom,1399660,24
fail,2025-09-26 14:11:00,Amex,TEHRAN,3312789,47
success,2025-09-14 23:59:00,MastCard,Tabriz,1626086,84
success,2025-09-07 03:27:00,MasterCard,ThRan,4208661,95
fail,2025-09-01 10:48:00,Amex,karaj,4609100,69
success,2025-09-26 16:16:00,Vsa,tehr@n,3267997,67
success,2025-09-25 21:23:00,Discover,Tabriz,3944921,32
fail,2025-09-13 02:37:00,MasterCard,Isfahan,4904932,17
fail,2025-09-20 15:45:00,Visa,Tehran,1655761,61
success,2025-09-03 12:44:00,MastCard,Tehran,1221597,69
fail,2025-09-20 00:00:00,Visa,Tabriz,3346079,11
failed,2025-09-04 12:12:00,MasterCard,tehr@n,3121702,38
fail,2025-09-29 20:33:00,Visa,Shiraz,2226629,68
fail,2025-09-26 04:04:00,Visa,Tabriz,4934544,19
fail,2025-09-11 01:01:00,MasterCard,tehr@n,2658315,88
success,2025-09-02 02:30:00,MasterCard,Karaj,2942539,17
success,2025-09-14 21:10:00,MasterCard,TEHRAN,4084799,13
fail,2025-09-12 20:33:00,Visa,TEHRAN,388972,92
fail,2025-09-30 16:40:00,Master Card,Ahvaz,1494812,1
failed,2025-09-17 00:00:00,Visa,Tabriz,465614,2
fail,2025-09-12 23:59:00,Master-Card,,3454447,82
fail,2025-09-26 02:30:00,MastCard,Tabriz,1253567,98
fail,2025-09-12 08:08:00,Visa,Shiraz,4995682,66
fail,2025-09-01 14:02:00,MasterCard,karaj,1807978,68
fail,2025-09-13 06:30:00,visa,Tehran,3162240,16
fail,2025-09-14 20:33:00,Amex,Shiraz,4277927,4
fail,2025-09-24 21:10:00,Visa,Isfahan,1952048,57
failed,2025-09-30 09:00:00,MasterCard,Tabriz,2705608,73
fail,2025-09-02 18:12:00,MasterCard,Tehran,2344843,85
success,2025-09-12 23:17:00,Vsa,THR,1424255,23
success,2025-09-26 05:23:00,,Tehran,1019431,2
fail,2025-09-21 03:27:00,Visa,THR,3659532,67
success,2025-09-28 14:55:00,Discover,Qom,4162217,88
success,2025-09-16 01:01:00,Discover,Shiraz,3323020,26
fail,2025-09-04 21:10:00,visa,karaj,4864594,7
failed,2025-09-08 14:30:00,Amex,Mashhad,3804886,44
success,2025-09-02 08:59:00,Master-Card,Isfahan,2064890,33
failed,2025-09-10 18:00:00,MasterCard,Tehran,3903810,64
failed,2025-09-09 04:15:00,MastCard,Qom,4059797,36
fail,2025-09-23 10:05:00,Discover,Qom,4223973,4
fail,2025-09-15 21:23:00,,Tabriz,56043,23
fail,2025-09-13 05:56:00,MasterCard,Qom,3092574,25
failed,2025-09-23 13:13:00,Vsa,Isfahan,1079006,91
failed,2025-09-17 08:59:00,Discover,Ahvaz,836480,93
success,2025-09-30 18:45:00,MastCard,Qom,3777176,93
fail,2025-09-16 11:11:00,MasterCard,tehr@n,4808725,85
fail,2025-09-28 02:37:00,Visa,Mashhad,4052476,74
failed,2025-09-02 05:56:00,MasterCard,THR,1493746,27
Success,2025-09-20 08:08:00,Amex,Mashhad,4255838,51
fail,2025-09-20 02:20:00,Visa,Qom,3382434,79
fail,2025-09-27 16:40:00,Visa,Isfahan,4857048,81
fail,2025-09-14 03:27:00,MasterCard,Isfahan,1317095,100
fail,2025-09-03 07:07:00,Discover,tehr@n,105056,69
failed,2025-09-23 23:59:00,MasterCard,Tabriz,3720847,80
success,2025-09-12 01:51:00,MasterCard,Tehran,3330578,23
success,2025-09-08 18:12:00,Visa,karaj,2079309,9
success,2025-09-02 14:00:00,Visa,Qom,788791,33
fail,2025-09-04 10:05:00,Vsa,Tabriz,3877784,35
fail,2025-09-14 14:02:00,Visa,Isfahan,2770223,50
success,2025-09-16 02:20:00,Amex,Mashhad,2673065,24
success,2025-09-19 04:40:00,MasterCard,Qom,4082957,89
fail,2025-09-02 14:30:00,VISA,karaj,801301,24
fail,2025-09-12 23:17:00,Visa,Isfahan,2759196,19
fail,2025-09-29 07:08:00,Vsa,Shiraz,3135804,39
fail,2025-09-14 16:16:00,MasterCard,karaj,2865806,61
success,2025-09-06 08:59:00,Visa,karaj,512954,25
success,2025-09-13 02:54:00,Discover,Tabriz,4643689,96
success,2025-09-04 18:00:00,MasterCard,Isfahan,962377,25
failed,2025-09-22 02:20:00,Discover,Qom,2863866,27
success,2025-09-18 07:07:00,Discover,THR,366408,32
fail,2025-09-12 04:15:00,,Ahvaz,1660244,11
fail,2025-09-20 05:56:00,Discover,Qom,4419013,69
failed,2025-09-27 14:11:00,MasterCard,ThRan,483578,33
success,2025-09-22 06:30:00,MastCard,Isfahan,1282875,19
fail,2025-09-30 04:15:00,Vsa,karaj,902374,16
success,2025-09-21 11:11:00,Visa,karaj,492094,100
success,2025-09-19 11:11:00,MastCard,TEHRAN,3108769,11
failed,2025-09-08 13:13:00,MasterCard,ThRan,487681,75
Success,2025-09-07 19:51:00,Visa,Mashhad,81642,74
success,2025-09-16 02:30:00,Discover,Tehran,3978033,99
success,2025-09-19 16:16:00,Visa,Mashhad,4129426,69
fail,2025-09-06 02:54:00,Discover,THR,2732324,88
success,2025-09-20 14:00:00,Discover,karaj,3819839,55
success,2025-09-27 13:10:00,Discover,Isfahan,1643243,25
success,2025-09-21 23:59:00,Amex,Tehran,2094791,94
success,2025-09-11 14:55:00,MastCard,Mashhad,940443,77
failed,2025-09-05 00:00:00,Amex,Mashhad,664351,97
fail,2025-09-16 18:12:00,MastCard,Tehran,1472722,34
fail,2025-09-07 10:48:00,Master-Card,Ahvaz,1366571,12
success,2025-09-27 11:11:00,Master-Card,Tabriz,3200425,89
failed,2025-09-05 21:23:00,Master-Card,Shiraz,196627,21
failed,2025-09-11 23:59:00,Visa,Tehran,4780389,29
success,2025-09-15 12:12:00,Discover,THR,3524301,51
failed,2025-09-03 00:00:00,MasterCard,Karaj,4216354,23
success,2025-09-26 07:08:00,Discover,Isfahan,1633076,33
fail,2025-09-05 16:40:00,Visa,Shiraz,62620,8
success,2025-09-23 02:24:00,Discover,Tehran,1738655,42
fail,2025-09-21 14:02:00,VISA,ThRan,2643615,77
fail,2025-09-05 18:00:00,Discover,Ahvaz,2328776,69
fail,2025-09-09 21:21:00,MasterCard,Ahvaz,2049223,41
fail,2025-09-15 14:11:00,Visa,Tehran,93314,74
fail,2025-09-03 04:40:00,MastCard,Tehran,2820423,63
fail,2025-09-29 16:40:00,MasterCard,Qom,4123455,14
fail,2025-09-06 02:30:00,Visa,Tehran,4952746,89
fail,2025-09-17 13:10:00,VISA,Ahvaz,1431968,62
success,2025-09-26 07:08:00,Vsa,Isfahan,3560069,75
success,2025-09-21 22:27:00,MastCard,Isfahan,1457501,46
failed,2025-09-08 02:20:00,Master Card,Tehran,3946908,67
failed,2025-09-21 02:20:00,MasterCard,,3159266,94
success,2025-09-25 22:27:00,MastCard,tehr@n,4502173,53
success,2025-09-11 07:08:00,Visa,Tehran,2416918,52
fail,2025-09-06 14:00:00,MastCard,Tabriz,2332704,95
fail,2025-09-08 10:48:00,Visa,Isfahan,687584,7
success,2025-09-10 08:08:00,Visa,Tabriz,4118137,81
success,2025-09-24 14:02:00,MasterCard,tehr@n,2253394,84
failed,2025-09-29 21:23:00,Visa,Karaj,3398436,54
success,2025-09-03 10:05:00,MasterCard,tehr@n,3041732,11
fail,2025-09-23 14:30:00,MasterCard,THR,1285566,25
failed,2025-09-14 06:30:00,Amex,Ahvaz,4398407,59
success,2025-09-23 14:11:00,Visa,Karaj,1054713,89
failed,2025-09-14 13:13:00,Visa,THR,2838153,66
success,2025-09-10 05:56:00,Amex,Karaj,1051125,27
fail,2025-09-12 13:13:00,Amex,Tehran,2838219,83
fail,2025-09-06 02:54:00,Visa,Shiraz,2509157,58
fail,2025-09-12 09:00:00,MasterCard,Mashhad,2986957,94
fail,2025-09-23 05:23:00,Vsa,ThRan,3145833,11
fail,2025-09-14 18:00:00,Visa,Mashhad,4549248,55
success,2025-09-02 18:45:00,MasterCard,Tehran,3395427,19
failed,2025-09-09 00:00:00,Discover,Tabriz,3147628,93
failed,2025-09-10 19:51:00,,TEHRAN,4735213,39
success,2025-09-26 04:15:00,Visa,Tehran ,4135926,85
fail,2025-09-17 14:11:00,Discover,Karaj,3165627,91
fail,2025-09-17 18:45:00,Master-Card,Tehran,3976131,87
success,2025-09-03 07:08:00,Discover,Tehran,1758895,70
fail,2025-09-30 12:34:00,MasterCard,Mashhad,2451138,11
failed,2025-09-19 00:00:00,Visa,,1668950,14
Success,2025-09-01 14:11:00,visa,THR,4062911,60
fail,2025-09-12 21:23:00,Vsa,tehr@n,431519,36
success,2025-09-07 02:30:00,Amex,Shiraz,4291202,41
fail,2025-09-04 21:23:00,Visa,THR,194066,2
success,2025-09-10 07:07:00,Visa,Tabriz,4290165,57
fail,2025-09-13 19:51:00,MasterCard,Tehran,2678056,60
fail,2025-09-02 14:11:00,Discover,TEHRAN,1436899,20
success,2025-09-10 18:00:00,Amex,Tabriz,1889748,22
success,2025-09-21 05:56:00,Amex,Karaj,790435,4
success,2025-09-22 19:40:00,Vsa,Shiraz,1952922,56
success,2025-09-25 16:16:00,Discover,Tehran,2088602,94
success,2025-09-04 06:06:00,Amex,Tehran,4139728,58
success,2025-09-18 19:40:00,Vsa,Tabriz,556621,89
FAIL,2025-09-05 02:54:00,MasterCard,Ahvaz,2996562,65
failed,2025-09-19 12:44:00,Vsa,Tehran,498870,89
failed,2025-09-02 20:33:00,Visa,Isfahan,1735956,58
success,2025-09-12 18:12:00,MastCard,Shiraz,1657202,30
success,2025-09-17 01:51:00,Master Card,Tehran,3930155,76
fail,2025-09-10 13:13:00,Discover,Tehran,4725795,19
fail,2025-09-02 11:11:00,Discover,Isfahan,2193937,62
failed,2025-09-06 04:40:00,Visa,Tabriz,4919108,68
failed,2025-09-08 04:15:00,Amex,Shiraz,871908,79
success,2025-09-29 00:00:00,Amex,Tehran ,819050,84
success,2025-09-19 08:08:00,Visa,Tehran,203320,44
fail,2025-09-11 21:23:00,MastCard,TEHRAN,3298756,84
fail,2025-09-25 07:08:00,Vsa,Isfahan,1715332,61
success,2025-09-12 02:20:00,Master-Card,Shiraz,2494063,21
success,2025-09-09 04:15:00,Amex,THR,4139294,10
Success,2025-09-02 13:13:00,MasterCard,Qom,1573747,30
fail,2025-09-08 02:30:00,Master-Card,Tehran,1102751,24
success,2025-09-26 07:32:00,MasterCard,Tehran,2572102,48
fail,2025-09-11 08:08:00,Amex,Ahvaz,1618762,55
succeed,2025-09-28 04:04:00,Amex,Tabriz,2010618,52
failed,2025-09-21 06:06:00,Discover,Qom,3713485,38
success,2025-09-04 19:40:00,Visa,Isfahan,4779061,67
succeed,2025-09-10 16:40:00,Visa,Tabriz,1837848,94
success,2025-09-21 01:01:00,MasterCard,Ahvaz,176723,8
fail,2025-09-20 17:07:00,MasterCard,Karaj,3081399,29
success,2025-09-16 23:17:00,Vsa,Shiraz,3354774,10
fail,2025-09-08 09:09:00,MasterCard,Isfahan,2801753,69
success,2025-09-04 03:00:00,Discover,Tabriz,4386820,75
Success,2025-09-29 19:19:00,MasterCard,Mashhad,450746,68
success,2025-09-10 20:33:00,Discover,karaj,4313257,49
fail,2025-09-12 18:45:00,Visa,Qom,130693,58
fail,2025-09-29 10:48:00,Visa,Tehran ,1387017,35
fail,2025-09-14 11:11:00,Discover,Tehran,711063,50
fail,2025-09-16 06:30:00,Visa,,2599687,40
fail,2025-09-22 04:40:00,Visa,Karaj,4534415,12
success,2025-09-18 19:51:00,Vsa,karaj,1035418,85
success,2025-09-21 14:02:00,Discover,Isfahan,4869681,16
success,2025-09-22 10:48:00,Visa,Mashhad,3296437,78
fail,2025-09-21 22:27:00,Master Card,Ahvaz,3356029,85
fail,2025-09-12 21:10:00,Amex,Ahvaz,3745763,48
fail,2025-09-18 19:51:00,Visa,Isfahan,3833395,92
fail,2025-09-30 07:08:00,Visa,Tabriz,1510989,1
fail,2025-09-07 10:48:00,Amex,Shiraz,4160856,65
fail,2025-09-20 21:21:00,MasterCard,tehr@n,4737884,22
success,2025-09-24 03:27:00,Visa,Isfahan,3708673,15
failed,2025-09-23 19:40:00,Visa,Isfahan,2971208,84
success,2025-09-07 02:20:00,,TEHRAN,4241774,67
success,2025-09-09 12:12:00,Amex,Karaj,1011128,14
fail,2025-09-01 21:21:00,MasterCard,Isfahan,3115164,73
failed,2025-09-26 11:11:00,Discover,Tehran,1767078,19
fail,2025-09-06 13:13:00,Visa,Karaj,661520,40
fail,2025-09-06 16:40:00,MasterCard,Isfahan,1452494,99
fail,2025-09-22 02:37:00,,Tehran,4982783,4
fail,2025-09-29 07:08:00,Visa,Shiraz,4112460,33
success,2025-09-12 19:29:00,visa,Tabriz,1578266,43
succeed,2025-09-22 11:11:00,Visa,Isfahan,3392360,37
failed,2025-09-12 08:08:00,MasterCard,Mashhad,4290166,66
fail,2025-09-10 13:13:00,Visa,Karaj,824585,27
success,2025-09-23 02:24:00,Amex,Tabriz,4343903,45
success,2025-09-30 03:27:00,MasterCard,Tehran,945780,81
failed,2025-09-26 05:56:00,MastCard,Isfahan,3472571,50
success,2025-09-06 09:00:00,MasterCard,Tehran,4413114,96
success,2025-09-17 14:11:00,MasterCard,Karaj,1721944,63
success,2025-09-19 09:09:00,MastCard,tehr@n,624464,6
success,2025-09-18 06:06:00,Visa,Shiraz,2815440,96
fail,2025-09-06 10:05:00,MasterCard,Tabriz,718892,67
fail,2025-09-24 18:45:00,Visa,Tehran,1884183,67
success,2025-09-19 01:01:00,MasterCard,Tabriz,450484,98
